-5	3.25000000000000
-4.99900000000000	3.24985002000000
-4.99800000000000	3.24970008000000
-4.99700000000000	3.24955018000000
-4.99600000000000	3.24940032000000
-4.99500000000000	3.24925050000000
-4.99400000000000	3.24910072000000
-4.99300000000000	3.24895098000000
-4.99200000000000	3.24880128000000
-4.99100000000000	3.24865162000000
-4.99000000000000	3.24850200000000
-4.98900000000000	3.24835242000000
-4.98800000000000	3.24820288000000
-4.98700000000000	3.24805338000000
-4.98600000000000	3.24790392000000
-4.98500000000000	3.24775450000000
-4.98400000000000	3.24760512000000
-4.98300000000000	3.24745578000000
-4.98200000000000	3.24730648000000
-4.98100000000000	3.24715722000000
-4.98000000000000	3.24700800000000
-4.97900000000000	3.24685882000000
-4.97800000000000	3.24670968000000
-4.97700000000000	3.24656058000000
-4.97600000000000	3.24641152000000
-4.97500000000000	3.24626250000000
-4.97400000000000	3.24611352000000
-4.97300000000000	3.24596458000000
-4.97200000000000	3.24581568000000
-4.97100000000000	3.24566682000000
-4.97000000000000	3.24551800000000
-4.96900000000000	3.24536922000000
-4.96800000000000	3.24522048000000
-4.96700000000000	3.24507178000000
-4.96600000000000	3.24492312000000
-4.96500000000000	3.24477450000000
-4.96400000000000	3.24462592000000
-4.96300000000000	3.24447738000000
-4.96200000000000	3.24432888000000
-4.96100000000000	3.24418042000000
-4.96000000000000	3.24403200000000
-4.95900000000000	3.24388362000000
-4.95800000000000	3.24373528000000
-4.95700000000000	3.24358698000000
-4.95600000000000	3.24343872000000
-4.95500000000000	3.24329050000000
-4.95400000000000	3.24314232000000
-4.95300000000000	3.24299418000000
-4.95200000000000	3.24284608000000
-4.95100000000000	3.24269802000000
-4.95000000000000	3.24255000000000
-4.94900000000000	3.24240202000000
-4.94800000000000	3.24225408000000
-4.94700000000000	3.24210618000000
-4.94600000000000	3.24195832000000
-4.94500000000000	3.24181050000000
-4.94400000000000	3.24166272000000
-4.94300000000000	3.24151498000000
-4.94200000000000	3.24136728000000
-4.94100000000000	3.24121962000000
-4.94000000000000	3.24107200000000
-4.93900000000000	3.24092442000000
-4.93800000000000	3.24077688000000
-4.93700000000000	3.24062938000000
-4.93600000000000	3.24048192000000
-4.93500000000000	3.24033450000000
-4.93400000000000	3.24018712000000
-4.93300000000000	3.24003978000000
-4.93200000000000	3.23989248000000
-4.93100000000000	3.23974522000000
-4.93000000000000	3.23959800000000
-4.92900000000000	3.23945082000000
-4.92800000000000	3.23930368000000
-4.92700000000000	3.23915658000000
-4.92600000000000	3.23900952000000
-4.92500000000000	3.23886250000000
-4.92400000000000	3.23871552000000
-4.92300000000000	3.23856858000000
-4.92200000000000	3.23842168000000
-4.92100000000000	3.23827482000000
-4.92000000000000	3.23812800000000
-4.91900000000000	3.23798122000000
-4.91800000000000	3.23783448000000
-4.91700000000000	3.23768778000000
-4.91600000000000	3.23754112000000
-4.91500000000000	3.23739450000000
-4.91400000000000	3.23724792000000
-4.91300000000000	3.23710138000000
-4.91200000000000	3.23695488000000
-4.91100000000000	3.23680842000000
-4.91000000000000	3.23666200000000
-4.90900000000000	3.23651562000000
-4.90800000000000	3.23636928000000
-4.90700000000000	3.23622298000000
-4.90600000000000	3.23607672000000
-4.90500000000000	3.23593050000000
-4.90400000000000	3.23578432000000
-4.90300000000000	3.23563818000000
-4.90200000000000	3.23549208000000
-4.90100000000000	3.23534602000000
-4.90000000000000	3.23520000000000
-4.89900000000000	3.23505402000000
-4.89800000000000	3.23490808000000
-4.89700000000000	3.23476218000000
-4.89600000000000	3.23461632000000
-4.89500000000000	3.23447050000000
-4.89400000000000	3.23432472000000
-4.89300000000000	3.23417898000000
-4.89200000000000	3.23403328000000
-4.89100000000000	3.23388762000000
-4.89000000000000	3.23374200000000
-4.88900000000000	3.23359642000000
-4.88800000000000	3.23345088000000
-4.88700000000000	3.23330538000000
-4.88600000000000	3.23315992000000
-4.88500000000000	3.23301450000000
-4.88400000000000	3.23286912000000
-4.88300000000000	3.23272378000000
-4.88200000000000	3.23257848000000
-4.88100000000000	3.23243322000000
-4.88000000000000	3.23228800000000
-4.87900000000000	3.23214282000000
-4.87800000000000	3.23199768000000
-4.87700000000000	3.23185258000000
-4.87600000000000	3.23170752000000
-4.87500000000000	3.23156250000000
-4.87400000000000	3.23141752000000
-4.87300000000000	3.23127258000000
-4.87200000000000	3.23112768000000
-4.87100000000000	3.23098282000000
-4.87000000000000	3.23083800000000
-4.86900000000000	3.23069322000000
-4.86800000000000	3.23054848000000
-4.86700000000000	3.23040378000000
-4.86600000000000	3.23025912000000
-4.86500000000000	3.23011450000000
-4.86400000000000	3.22996992000000
-4.86300000000000	3.22982538000000
-4.86200000000000	3.22968088000000
-4.86100000000000	3.22953642000000
-4.86000000000000	3.22939200000000
-4.85900000000000	3.22924762000000
-4.85800000000000	3.22910328000000
-4.85700000000000	3.22895898000000
-4.85600000000000	3.22881472000000
-4.85500000000000	3.22867050000000
-4.85400000000000	3.22852632000000
-4.85300000000000	3.22838218000000
-4.85200000000000	3.22823808000000
-4.85100000000000	3.22809402000000
-4.85000000000000	3.22795000000000
-4.84900000000000	3.22780602000000
-4.84800000000000	3.22766208000000
-4.84700000000000	3.22751818000000
-4.84600000000000	3.22737432000000
-4.84500000000000	3.22723050000000
-4.84400000000000	3.22708672000000
-4.84300000000000	3.22694298000000
-4.84200000000000	3.22679928000000
-4.84100000000000	3.22665562000000
-4.84000000000000	3.22651200000000
-4.83900000000000	3.22636842000000
-4.83800000000000	3.22622488000000
-4.83700000000000	3.22608138000000
-4.83600000000000	3.22593792000000
